id,hashtag,votes,hard,sentiment,group,text,repeat
865428897902583808,#TheNoite,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,cooomo eu gosto do murilo pqp 😂 😂 😂 😂 😂 👏 🏽 👏 🏽 👏 🏽,False
864657931974971392,#masterchefbr,"[0, -1, 0, 0, 0, -1, 0]",1,0,test,só esperando pra ver qual será a treta da mirian hoje,False
862147018197741568,#masterchefbr,"[0, 1, 1, 0, 1, 1, 1]",0,1,test,queria esse sorvete,False
864686946546798592,#ConversaComBial,"[0, -1, 0, 0, -1, -1, -1]",2,-1,test,só eu acho q bial está pondo o padre #fabiodemelo em uma sinuca de bico com essas perguntas um tanto que pegadinhas ? .,False
863244986233626624,#ConversaComBial,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,E cada dia mais empolgante esse programa do pedro bialvocê é sensacional #ConversaComBial,False
865725441591697408,#masterchefbr,"[0, -1, -1, 0, -1, -1, -1]",1,-1,test,no H&H A impressão é q a paciencia dos chefs c / a USERNAME está esgotando O risoto dela foi um mexidão com sabor 😛 😛 😛,False
865181081217249280,#maisvoce,"[0, 1, 0, 0, 1, 0, -1]",0,0,test,ana o FGTS não é descontado é benefício mas é direito nosso . O meu estava ok,False
864538951645876224,#videoShowAoVivo,"[0, -1, -1, -1, -1, -1, -1]",2,-1,test,menino continua como dentista mesmo QUE HORROR #videoshowaovivo,False
864677347705925632,#masterchefbr,"[0, -1, 1, 0, 1, -1, 0]",1,0,test,só vai #FicaYuko #ficavitorB,False
862151431729672192,#masterchefbr,"[0, 1, 1, 0, 1, 1, -1]",0,1,test,MANA COLOCA O JAMBU JUNTO QUE É SUCESSO ! ! #MasterchefBR,False
864654726859804672,#masterchefbr,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,melhor programa de terça 💕,False
865250063920115712,#videoShowAoVivo,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,nao vejo logo a hora de começar <3 😍,False
864858761458049024,#masterchefbr,"[0, -1, 1, 1, 1, 1, 1]",1,1,test,acho q a edição do USERNAME força um pouco a posição de vilão do léo ele é um amor E até pra mandar na miriam foi fofo,False
862006212212248576,#videoShowAoVivo,"[0, 1, 1, 1, 1, 1, 1]",0,1,test,eeee 🙌 otacosta dançando carimbó amanhã em #VídeoShowAoVivo,False
864687850503233536,#masterchefbr,"[-1, -1, -1, -1, -1, -1, -1]",1,-1,test,CANCELA BAND PELO AMOR DE DEUS,False
864641755609792512,#masterchefbr,"[0, 1, -1, 0, -1, -1, -1]",1,-1,test,daqui a pouco tem e #PowerCoupleBrasil e já q não tem nada melhor pra fazer vamos comentar aqui,False
865266054506967040,#videoShowAoVivo,"[0, 1, 1, 1, 1, 1, 0]",1,1,test,já quero assistir zero1 e participar do jogo mais desejado do brasil USERNAME NUMBER titi zerou a programação da globo,False
863371080370712576,#édecasa,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,saulo é a melhor pessoa desse universo,False
863781167664951296,#DomingoLegal,"[0, 1, 1, 1, 0, 0, 0]",0,0,test,daqui a pouco às NUMBER 3hrs começa o domingo legal com elenco de CDA e USERNAME fará para do time roxo 💜 #CDANoDomingoLegal,False
864682938847420416,#ConversaComBial,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,muito bom padre fabio de melo na,False
864677348926529536,#masterchefbr,"[0, 1, 1, 0, 0, 0, 0]",0,0,test,será que ravióli de sardinha em conserva fica bom vou tentar fazer isso em casa #MasterChefBR,False
862731246983663616,#videoShowAoVivo,"[1, 1, 1, 0, -1, -1, 0]",2,1,test,saudades do wando que nostalgia,False
865565888006815744,#encontro,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,caraca um imbecil machista falou um monte de basta no,False
862643037188521984,#maisvoce,"[0, 1, -1, 0, -1, -1, 1]",0,-1,test,queria uma bike sdds,False
864166075650293760,#videoShowAoVivo,"[0, 1, 1, 0, -1, -1, 1]",3,1,test,eu quero esse SAI FOFOCA,False
862296231053283328,#masterchefbr,"[0, -1, 0, 1, 0, 0, 0]",1,0,test,fogaça “ A apresentação tá horrível muito feia mas o seu coração tá mole tá gostoso ”,False
862141982180855808,#masterchefbr,"[0, -1, 1, 0, 1, 1, 1]",0,1,test,fabrizio entre os melhores mas o melhor é a cara de inveja da dona miriam,False
864651241011499008,#masterchefbr,"[0, 1, 1, 1, 1, 1, 1]",0,1,test,daqui a pouco tem masterchef deixa eu ir preparar meu lanchinho kkkk ❤,False
862151434464366592,#masterchefbr,"[0, 1, 1, 0, 0, 1, 0]",0,0,test,A PAOLA TA MUITO EUUU,False
864179437172129792,#videoShowAoVivo,"[0, 1, 0, 0, -1, 1, 0]",0,0,test,eu sou pau rodado kkkj,False
864494689516486656,#encontro,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,lua maravilhosa segue normal,False
863394159138418688,#édecasa,"[0, 0, -1, 0, 0, 0, 0]",1,0,test,#EDeCasa ele é mais baixo logo o centro de gravidade fica próximo ao chão então fica mais difícil cair,False
864899740458201088,#videoShowAoVivo,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,gosto muito da fatima bernardes 😍 😍,False
864896106219655168,#videoShowAoVivo,"[0, 1, 1, 1, 1, 1, 1]",0,1,test,O melhor desse quadro é ver as transformações capilares da fátima kkkk,False
864688737481093120,#ConversaComBial,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,USERNAME agora que não durmo mesmo estou amando esse programa,False
864449884115673088,#maisvoce,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,A maquiagem da ana maria hoje tá parecendo que foi eu que fiz horrível #MaisVoce,False
864532735922233344,#videoShowAoVivo,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,USERNAME me dá essa brusinha o bicha maravilhosa essa mulher,False
865279361859059712,#masterchefbr,"[0, -1, 0, 0, 0, 1, 0]",1,0,test,se fosse eu eu ia fazer macarrão com sardinha enlatada kkk,False
864657117021696000,#masterchefbr,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,hj a luta vai ser boa,False
863582557794906112,#altasHoras,"[0, 1, 1, 1, 0, 0, 0]",1,0,test,todo mundo segurando USERNAME 🕺 🕺 🕺,False
864704259052498944,#masterchefbr,"[0, -1, -1, -1, -1, -1, -1]",0,-1,test,E lá se foi mais um crush do masterchef 💔,False
864665990956802048,#masterchefbr,"[0, -1, -1, -1, -1, -1, -1]",0,-1,test,que bagunça hoje BRASEEEL,False
865548723148865536,#maisvoce,"[0, -1, 1, 0, -1, 0, 0]",0,0,test,quando nossos recursos chegam ao fim os recursos de deus estão todos disponíveis #SextaDetremuraSDV #NoisEhFeioMais,False
865546929198870528,#maisvoce,"[0, 1, 1, 1, 1, 1, 1]",0,1,test,eu quero esse pijama da ana maria 🦄 😍,False
865537825474723840,#maisvoce,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,depois do escândalo do temer e aécio ana maria braga vestida de unicórnio é a pior coisa que você vai ver hoje #MaisVoce,False
864531547713654784,#videoShowAoVivo,"[0, 0, -1, 1, -1, -1, -1]",1,-1,test,quero um simpatia pra #robertocarlos me receber no camarim fui show aqui e nao deu certo mesmo estando bem pertinho dele,False
864116617688616960,#encontro,"[0, -1, -1, 0, -1, -1, 0]",3,-1,test,que roupa é essa tie #Encontro,False
862312523479035904,#encontro,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,nossa A sandy está num nível de beleza que só jesus chega a ser um insulto com a população desprovida disso,False
862157750620610560,#masterchefbr,"[0, -1, -1, 0, 1, 1, 1]",0,1,test,o episodio hoje foi agitado teve corte fogo e acabou com explosão qdo ela bate ca bunda no chão #MasterChef,False
862306340122890240,#encontro,"[0, -1, -1, 0, 0, 0, 0]",1,0,test,orquídea lembra o filme da anaconda e a orquídea sangrenta tipo #encontro,False
865428030058934272,#ConversaComBial,"[0, 1, 1, 0, 0, 0, 1]",1,0,test,E BEBO DOBRADO OUVINDO UM MODAO,False
863247759905783808,#ConversaComBial,"[0, 1, 0, 0, 0, 0, 0]",1,0,test,quando a mulher vai presa grávida fica com a criança até NUMBER meses depois o filho vai morar com algum parente ou pra adoção,False
865050831317553152,#TheNoite,"[0, -1, 0, 0, 0, 1, -1]",1,0,test,catra vai ser pai again novidade nenhuma kfjfondpzmdldmdl,False
864661160259407872,#masterchefbr,"[0, -1, -1, 0, -1, -1, 0]",2,-1,test,O episódio de hoje parece almoço de domingo em família um cozinha e os outros brigando em volta,False
864662755273560064,#masterchefbr,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,que confusão essa essa prova,False
864657931534520320,#masterchefbr,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,USERNAME USERNAME ela é maravilhosa monamur,False
863040159725629440,#encontro,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,USERNAME é o cara toda sexta fica mais linda ouvindo as poesias dele #Encontro,False
864674904553263104,#masterchefbr,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,sardinha é uma das NUMBER maravilhas do mundo com espinha e tudo,False
863595811183185920,#altasHoras,"[0, 1, 0, 0, 0, 1, 0]",0,0,test,tem uma menina parecida com a vitória do anavitória no altas horas hsjshshs,False
863041298068103168,#encontro,"[1, 1, 1, 0, 1, 1, 1]",0,1,test,#AdoçãoTardia temática importantíssima em ser levantada #Encontro parabéns,False
864667630577299456,#masterchefbr,"[0, -1, 0, 0, -1, -1, -1]",0,-1,test,to achando q o problema é o avental azul,False
864532147247427584,#videoShowAoVivo,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,bruna já é linda fazendo a noiva louca tá ótima,False
865220037828849664,#encontro,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,fátima cortando o convidado do medinho de gongarem a globo que deselegante,False
863239318726475776,#ConversaComBial,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,hoje o papo do USERNAME é com o USERNAME não dá pra perder #Carcereiros,False
862513039114940416,#TheNoite,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,maluma é muito lindo 😱 😍 #vivaoslatinos,False
865427901931429888,#ConversaComBial,"[0, 1, 1, 0, 0, 1, 0]",0,0,test,pode entrar MARISA E MARAIARA,False
862176070472261632,#masterchefbr,"[0, -1, -1, 1, -1, -1, -1]",0,-1,test,daqui pouco master chef NUMBER da manha kkk,False
865061909376184320,#TheNoite,"[0, -1, 1, 1, 1, 1, 1]",1,1,test,KKK MANOOO,False
862143863460433920,#masterchefbr,"[-1, -1, -1, 0, -1, -1, -1]",0,-1,test,miriam tem fazendo hora extra no programa já,False
865205440728227840,#encontro,"[0, -1, -1, 0, -1, -1, 0]",1,-1,test,se fosse a fátima teria convidado só global q apoiou aecio kkk,False
865627376394280960,#videoShowAoVivo,"[0, 1, 1, 1, -1, 1, -1]",1,1,test,USERNAME sendo tio corrigindo ( cortando ) o USERNAME kkk #épico,False
864126837206765568,#encontro,"[0, 1, 0, 1, -1, -1, 0]",0,0,test,eu sou assim kkk n consigo falar nd q sinto 😂,False
863580512740397056,#altasHoras,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,A linda da USERNAME no 😊 O programa tá show,False
863589426328481792,#altasHoras,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,É o tchan no ❤ ️ ❤ ️ ❤ ️,False
864256225126604800,#encontro,"[0, -1, 0, 0, -1, 0, 0]",0,0,test,como é q eu vou continuar casada com NUMBER cara q me trai e vai ser pai d NUMBER filho d outra ! É o q vamos debater amanhã no #RockStory,False
864875373410086912,#ConversaComBial,"[0, 0, 0, 0, 0, 0, 0]",0,0,test,consolidados - GLOBO ( 15 / 05 ): #AForçaDoQuerer NUMBER #OsDiasEramAssim NUMBER #TelaQuente NUMBER #JornalDaGlobo NUMBER NUMBER,False
864674909468938240,#masterchefbr,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,O cara que mais joga sujo falando sobre o que é justo ou não difícil aturar esse leonardo #MasterChefBR,False
864824143749029888,#maisvoce,"[0, 1, 1, 1, 1, 1, 1]",1,1,test,eu to rindo muito do susto da namaria passando roupa parece eu #MaisVoce,False
865218885808738304,#encontro,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,bacana ver o debate de bom senso sobre racismo no,False
862173449367805952,#masterchefbr,"[0, -1, 0, 0, 0, 0, 0]",2,0,test,vc vai no exterior tem restaurantes de varias nacionalidades na françana europa e nos EUA,False
864665222480637952,#masterchefbr,"[-1, -1, -1, -1, -1, -1, -1]",1,-1,test,não posso com esse programa me dá um desespero pqp #EquipeAzul,False
864663613377851392,#masterchefbr,"[-1, -1, -1, 1, -1, -1, -1]",1,-1,test,aí que agonia essa marian meu deus do céu mulher !,False
862350168208932864,#encontro,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,gente a sandy tava tão linda no,False
862151431759028224,#masterchefbr,"[-1, 1, -1, -1, -1, -1, -1]",1,-1,test,SOCORRO QUE NERVOSO VAI TOMAR NO CU,False
865433753371455488,#ConversaComBial,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,baixinhas gordinha e donas do meu coração 😍 #MaiaraeMaraisaNoBial USERNAME,False
864901536668889088,#videoShowAoVivo,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,rever a história da fátima foi maravilhoso,False
864122310600642560,#encontro,"[0, -1, -1, 0, -1, -1, 0]",1,-1,test,vai se inspira na família e tem NUMBER filhosvocê se lasca,False
861833430069387264,#TheNoite,"[0, 1, 0, 0, 0, -1, 0]",0,0,test,seu olhar mata mais que bala de carabina,False
865566893851136000,#encontro,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,por isso n casou nem vai casar querido ! até meu irmão de NUMBER anos tem um pensamento melhor que esse #Encontro,False
864704132262842368,#masterchefbr,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,A ana arrasou parecia a mais perdida,False
864666793427824640,#masterchefbr,"[0, 1, 0, 0, -1, 0, 0]",0,0,test,USERNAME hoje as duas equipes estão na luta agora basta saber qual será nocauteada #MasterChefBR,False
864854987293294592,#encontro,"[0, 1, 1, 1, 1, 1, 1]",1,1,test,preciso ler este livro :D adoro novela XD saudades #RoqueSanteiro,False
864672496519348224,#masterchefbr,"[0, 1, 1, 1, 0, 0, 0]",0,0,test,É só fritar e fazer uma vinagrete 👌 🏾,False
864704131642138624,#masterchefbr,"[-1, -1, -1, -1, -1, -1, -1]",1,-1,test,acordei agora insatisfeita com o resultado do,False
864818253591445504,#maisvoce,"[0, 1, -1, -1, -1, -1, 0]",0,-1,test,as senhoras tão se achando as SABIDONAS do ferro de passar kkkk,False
865629852988198912,#videoShowAoVivo,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,nanda costa lacrando na próxima das 19h00 adoooro ! nossa eterna heroína de salve jorge ! ! ! ! 💋 💋 💋 💋 💋 💋 💋 ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤,False
863573278841085952,#altasHoras,"[1, 1, 1, 0, -1, 1, 0]",4,1,test,mal começou o programa e eu já tô chorando,False
864652947472478208,#masterchefbr,"[0, 1, 0, 1, 0, 0, -1]",1,0,test,rauuulll fala de quando ele trabalhou no juliaaa 😂 😂 😂 #fogaçanaprevia,False
863031769712517120,#encontro,"[1, 1, 1, 1, 1, 1, 1]",1,1,test,braulio sempre com suas poesias 😍,False
862858262382882816,#ConversaComBial,"[0, 1, 0, 0, 0, 0, 0]",0,0,test,no de hoje USERNAME discute o centenário do samba É daqui a pouco logo após o #JornalDaGlobo 📺,False
864104879668830208,#maisvoce,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,melhor programa da VIDA esse de hoje kkk,False
862148916069924864,#masterchefbr,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,tá errado USERNAME o victor não fez a prova pq ele se machucou não foi um fator externo injusto com o abel #masterchefbr,False
865778303914958848,#ConversaComBial,"[1, 1, 1, 1, 1, 1, 1]",0,1,test,ansiosa pra assistir a conversa de hoje sobre política começa logo,False
864182645596487680,#videoShowAoVivo,"[-1, -1, -1, -1, 0, -1, -1]",1,-1,test,USERNAME bora melhorar as pesquisas sobre a cultura paraense a DINDIN aqui é dinheiro sacolé = chopp,False
864677342974799872,#masterchefbr,"[-1, -1, -1, -1, -1, -1, -1]",0,-1,test,pq se esse cara ou a miriam ganharem eu não assisto mais,False
863587647016636416,#altasHoras,[-1],0,-1,train,apareceu o índice de morte na minha cidade tô muito assustado #BelemPedePaz,False
863591661594697728,#altasHoras,[0],0,0,train,O tchan já pode substituir a morena pela bella gil #AltasHoras,False
863385491344941056,#édecasa,[1],0,1,train,rafael ainda nem nasceu e já escuta USERNAME #anjo #40semanas #EDeCasa,False
865073884411953152,#ConversaComBial,[1],0,1,train,até que enfim um excelente programa de entrevistas na TV aberta 👍,False
862176233949409280,#masterchefbr,[1],0,1,train,master chef me da fome de madrugadato virando coruja sonambulo,False
862360387790012416,#videoShowAoVivo,[1],0,1,train,amei o nelson xavier em tenda dos milagres estou lendo o livro de jorge amado #videoshowaovivo,False
862370979577831424,#masterchefbr,[-1],0,-1,train,estava assistindo agr no yt e gente a da mirian tava ridicula parecia comida dos meus priminhos td misturado devia ter saido,False
864659538544340992,#masterchefbr,[1],0,1,train,#EquipeAzul minha torcida para a equipe azul vamos lá arrebentar,False
864532971096813568,#videoShowAoVivo,[1],0,1,train,amava sexo frágil essa risada da irmã do lázaro ramos era muito boa ! #VideoShowAoVivo,False
864681369930268672,#masterchefbr,[1],0,1,train,felizmente deborah a salvo,False
862720884100009984,#masterchefbr,[-1],0,-1,train,USERNAME USERNAME isso USERNAME pede o fôlego e volta pra casa pois ninguém mais aguenta você #MasterChefBR,False
865795464171597824,#ConversaComBial,[-1],0,-1,train,É sério que o nome da série que passa na globo depois de é rush medicina vip ⚰ ⚰ ⚰ ⚰ ⚰,False
864661172922044416,#masterchefbr,[-1],0,-1,train,as militantes chegaram ao : : : frango desconstruído,False
862284845539614720,#maisvoce,[1],0,1,train,ah que saudade da hebe camargo na televisão brasileira rainha da TV e uma das rainhas do brasil ♥ ️,False
863573938030481408,#altasHoras,[1],0,1,train,A mãe do serginho ❤ ❤ ❤ ❤,False
865216192197296128,#encontro,[-1],0,-1,train,foi preciso chegar no século NUMBER pra ter o primeiro negro como desembargador,False
865055679798812672,#TheNoite,[1],0,1,train,o melhor quadro mestre mandou,False
863582336310534144,#altasHoras,[1],0,1,train,É o tchan é minha religião,False
864531050508288000,#videoShowAoVivo,[1],0,1,train,sofia linda esse seu batom tá show e joaquim como sempre lindo bjusss da paraiba,False
864661962000650240,#masterchefbr,[-1],0,-1,train,vitor B é muito bebezinho USERNAME,False
862317797883482112,#encontro,[-1],0,-1,train,não consigo olhar para a sandy USERNAME e imaginar ela peidando !,False
863227876941934592,#altasHoras,[1],0,1,train,amanhã nossa amada USERNAME no com USERNAME,False
864130858525110272,#encontro,[1],0,1,train,as pessoas tem q entender não ​ dizer não significa não sentir E há outras formas de demonstrar por exemplo através de abraços #Encontro,False
863190980534685696,#masterchefbr,[1],0,1,train,bixinho do USERNAME estava torcendo por ele 💋 gato,False
865051334747328512,#TheNoite,"[1, 1, 0]",0,1,test,O papai chegou HAHAHA #MrCatra,False
863788726312468480,#DomingoLegal,[-1],0,-1,train,esse sotaque da lucero me mata tanto 😭,False
863581192628695040,#altasHoras,[1],0,1,train,lais souza e muito linda,False
865218479808499712,#encontro,[-1],0,-1,train,E esse branco falando sobre racismo preguiça,False
864681352993615872,#ConversaComBial,[1],0,1,train,USERNAME o USERNAME tah no pgm do USERNAME ! #conversacomBial,False
865536799002644480,#maisvoce,[1],0,1,train,ana maria braga vestida de unicórnio que inveja quero um pijama desse também,False
863051082834038784,#encontro,[1],0,1,train,USERNAME tadinha É que tem que entregar o programa tanto assunto e pouco tempo #Encontro,False
863573567010734080,#altasHoras,[1],0,1,train,melhor programa começando com #éotchan se eu amo 💗 💗 💗,False
865439264770846720,#ConversaComBial,[1],0,1,train,que fofas a maiara e maraísa gente lindas cantando elis regina como nossos pais lindamente cantaram,False
862142617030668288,#masterchefbr,"[1, 1, 1]",0,1,test,eu ligo agora no e estão logo fazendo comida da minha terrinha que saudade,False
862141979446173696,#masterchefbr,[1],0,1,train,O prato do USERNAME tava tão legal meu #MasterChefBR,False
864301806544990208,#maisvoce,[-1],0,-1,train,USERNAME coitada da taís araújo ! 🍲 😂 😂 😂 🍲 kkkk #MaisVocê,False
864843346476511232,#masterchefbr,"[1, 1, 1]",0,1,test,fiquei feliz por ana luiza ter ganho como o melhor prato se tornou minha favorita com a yuko #MasterChefBR,False
